Method,Simulation,Epoch,Actions,Noise,yBest
Joint,19,19,10,0.25,2.133005380630493
Joint,19,20,10,0.25,2.133005380630493
Joint,20,0,10,0.25,2.096097946166992
Joint,20,1,10,0.25,2.096097946166992
Joint,20,2,10,0.25,2.096097946166992
Joint,20,3,10,0.25,2.096097946166992
Joint,20,4,10,0.25,2.096097946166992
Joint,20,5,10,0.25,2.096097946166992
Joint,20,6,10,0.25,2.096097946166992
Joint,20,7,10,0.25,2.096097946166992
Joint,20,8,10,0.25,2.096097946166992
Joint,20,9,10,0.25,2.096097946166992
Joint,20,10,10,0.25,2.096097946166992
Joint,20,11,10,0.25,2.096097946166992
Joint,20,12,10,0.25,2.096097946166992
Joint,20,13,10,0.25,2.096097946166992
Joint,20,14,10,0.25,2.096097946166992
Joint,20,15,10,0.25,2.096097946166992
Joint,20,16,10,0.25,2.096097946166992
Joint,20,17,10,0.25,2.096097946166992
Joint,20,18,10,0.25,2.096097946166992
Joint,20,19,10,0.25,2.096097946166992
Joint,20,20,10,0.25,2.096097946166992
