Method,Simulation,Epoch,N,Actions,ActsName,TrueNoise,LengthScale,OutputScale,SigmaSq,obsBest,trueBest,cpuTime
Separate,1,110,210,10,10 Actions,0.0,"[[0.6236822605133057, 288.91754150390625, 285.5118408203125, 232.27769470214844, 346.145263671875, 102.83939361572266]]",460.87799072265625,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.842590071999894
Separate,1,111,211,10,10 Actions,0.0,"[[0.6260054707527161, 293.51910400390625, 283.4817199707031, 236.70445251464844, 350.5223083496094, 100.88645935058594]]",464.8511962890625,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.905322140999942
Separate,1,112,212,10,10 Actions,0.0,"[[0.6260054707527161, 296.6091613769531, 283.2313537597656, 239.93687438964844, 354.1118469238281, 95.95175170898438]]",468.5038146972656,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.868397436999885
Separate,1,113,213,10,10 Actions,0.0,"[[0.6236822605133057, 298.6166687011719, 286.6634826660156, 240.5132293701172, 358.4080810546875, 92.20213317871094]]",472.359375,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.77584156099988
Separate,1,114,214,10,10 Actions,0.0,"[[0.6283374428749084, 293.12799072265625, 281.7232971191406, 243.82876586914062, 363.9339599609375, 86.60594940185547]]",476.61614990234375,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.607236851999915
Separate,1,115,215,10,10 Actions,0.0,"[[0.6260079741477966, 294.2438659667969, 276.802490234375, 238.25494384765625, 369.0381164550781, 86.39730834960938]]",479.8775939941406,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.70310020099987
Separate,1,116,216,10,10 Actions,0.0,"[[0.6260079741477966, 299.3743591308594, 279.4115295410156, 242.75311279296875, 373.18505859375, 85.92550659179688]]",483.6427307128906,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.694657979999874
Separate,1,117,217,10,10 Actions,0.0,"[[0.6260079741477966, 304.67626953125, 283.7418212890625, 247.881103515625, 378.38525390625, 84.34497833251953]]",487.43804931640625,5.6107572540408e-15,1.5861327648162842,1.5861327648162842,13.705942070999981
Separate,1,118,218,10,10 Actions,0.0,"[[0.6260079741477966, 309.3328857421875, 287.39422607421875, 252.52099609375, 382.8796691894531, 88.09400177001953]]",490.731201171875,5.6107572540408e-15,1.8792418241500854,1.8792418241500854,13.854961450000019
Separate,1,119,219,10,10 Actions,0.0,"[[0.6236847043037415, 304.32049560546875, 281.9578857421875, 251.1200408935547, 388.2734375, 93.09715270996094]]",494.19024658203125,5.6107572540408e-15,1.8792418241500854,1.8792418241500854,13.840179384000066
Separate,1,120,220,10,10 Actions,0.0,"[[0.6236847043037415, 307.4112854003906, 277.6098937988281, 254.95074462890625, 393.0641784667969, 90.49332427978516]]",497.86077880859375,5.5827670502987814e-15,1.8792418241500854,1.8792418241500854,13.109657694000134
Separate,1,121,221,10,10 Actions,0.0,"[[0.6236847043037415, 312.5450134277344, 283.04144287109375, 259.62451171875, 398.1831359863281, 95.20398712158203]]",501.5604553222656,5.5827670502987814e-15,1.8792418241500854,1.8792418241500854,12.806235505000132
Separate,1,122,222,10,10 Actions,0.0,"[[0.6276102066040039, 317.556640625, 288.27606201171875, 264.0685729980469, 403.6128234863281, 100.57627868652344]]",505.0662841796875,5.5827670502987814e-15,1.8792418241500854,1.8792418241500854,12.867892872000084
Separate,1,123,223,10,10 Actions,0.0,"[[0.6299439668655396, 323.2614440917969, 293.8357238769531, 267.9577941894531, 408.8130187988281, 106.0481948852539]]",508.9935607910156,5.5827670502987814e-15,1.8792418241500854,1.8792418241500854,12.764479408999932
Separate,1,124,224,10,10 Actions,0.0,"[[0.6346172094345093, 328.5948486328125, 299.0400085449219, 272.6633605957031, 414.3782043457031, 111.04794311523438]]",512.5538940429688,5.5827670502987814e-15,1.8792418241500854,1.8792418241500854,13.818535672000053
Separate,1,125,225,10,10 Actions,0.0,"[[0.6369696855545044, 323.5721435546875, 294.2682800292969, 276.9094543457031, 419.7170715332031, 112.4924545288086]]",517.1394653320312,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,14.155960528999913
Separate,1,126,226,10,10 Actions,0.0,"[[0.6393283009529114, 321.438720703125, 290.746826171875, 281.7625732421875, 424.8410339355469, 116.96087646484375]]",521.1880493164062,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,14.088554291000037
Separate,1,127,227,10,10 Actions,0.0,"[[0.6393283009529114, 325.3374328613281, 295.173095703125, 285.9522705078125, 430.1193542480469, 120.36921691894531]]",525.874755859375,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,14.260585911000135
Separate,1,128,228,10,10 Actions,0.0,"[[0.6416931748390198, 330.9569396972656, 300.7960205078125, 286.6473083496094, 435.75457763671875, 124.11940002441406]]",530.254638671875,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,14.316805738000085
Separate,1,129,229,10,10 Actions,0.0,"[[0.6416931748390198, 335.6848449707031, 305.60125732421875, 291.076171875, 440.524658203125, 128.76649475097656]]",534.2470703125,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,13.880024132000017
Separate,1,130,230,10,10 Actions,0.0,"[[0.6416931748390198, 339.2380065917969, 310.0395812988281, 295.32708740234375, 445.1689147949219, 132.81517028808594]]",538.0103759765625,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,13.100000953000063
Separate,1,131,231,10,10 Actions,0.0,"[[0.6416931748390198, 343.7432861328125, 313.3615417480469, 296.42791748046875, 450.20074462890625, 135.74468994140625]]",542.3432006835938,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.802313002000119
Separate,1,132,232,10,10 Actions,0.0,"[[0.6416931748390198, 348.9499816894531, 310.772216796875, 291.8653564453125, 453.5303039550781, 138.4037322998047]]",546.1002807617188,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.803302554000084
Separate,1,133,233,10,10 Actions,0.0,"[[0.6416931748390198, 354.0703430175781, 315.37646484375, 296.6656188964844, 458.9175720214844, 141.27723693847656]]",550.5296630859375,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.773086221000085
Separate,1,134,234,10,10 Actions,0.0,"[[0.6416931748390198, 358.0945129394531, 318.40185546875, 300.58795166015625, 463.64202880859375, 140.39076232910156]]",554.5811767578125,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.807156710000072
Separate,1,135,235,10,10 Actions,0.0,"[[0.6416931748390198, 363.40411376953125, 321.88238525390625, 301.7538146972656, 468.7828674316406, 144.3159637451172]]",558.5428466796875,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.830090225000049
Separate,1,136,236,10,10 Actions,0.0,"[[0.6393283009529114, 367.97637939453125, 320.0556335449219, 296.6145935058594, 473.0187072753906, 143.2834930419922]]",562.3482055664062,5.554917030509534e-15,1.8792418241500854,1.8792418241500854,12.787148389999857
Separate,1,137,237,10,10 Actions,0.0,"[[0.6369696855545044, 373.11090087890625, 324.98663330078125, 300.7442321777344, 477.9471740722656, 147.98648071289062]]",566.4058837890625,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,12.894112990999929
Separate,1,138,238,10,10 Actions,0.0,"[[0.6369696855545044, 377.7702941894531, 329.7440490722656, 305.3885498046875, 482.78125, 152.86326599121094]]",570.0695190429688,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,12.76036672400005
Separate,1,139,239,10,10 Actions,0.0,"[[0.6369696855545044, 382.4980773925781, 334.1064453125, 300.8726806640625, 482.4794006347656, 148.2057342529297]]",574.2584228515625,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,12.87942018800004
Separate,1,140,240,10,10 Actions,0.0,"[[0.6369696855545044, 385.25164794921875, 329.38238525390625, 303.6618347167969, 486.8204650878906, 142.9910888671875]]",577.616455078125,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,12.838929098000108
Separate,1,141,241,10,10 Actions,0.0,"[[0.6369696855545044, 390.4422302246094, 327.21588134765625, 304.7413330078125, 490.5714416503906, 140.10006713867188]]",581.7088623046875,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,13.469046780000099
Separate,1,142,242,10,10 Actions,0.0,"[[0.6369696855545044, 395.6380920410156, 332.383544921875, 305.42034912109375, 491.83685302734375, 141.44737243652344]]",585.4027709960938,5.5272059241236356e-15,1.8792418241500854,1.8792418241500854,13.907989004000001
Separate,1,143,243,10,10 Actions,0.0,"[[0.6393283009529114, 400.5566101074219, 335.9211730957031, 307.67327880859375, 496.6975402832031, 140.19381713867188]]",589.1051025390625,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.795368998999948
Separate,1,144,244,10,10 Actions,0.0,"[[0.6393283009529114, 405.376220703125, 340.1381530761719, 306.7152099609375, 500.5816345214844, 145.0118408203125]]",592.330078125,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.787170525999954
Separate,1,145,245,10,10 Actions,0.0,"[[0.6369696855545044, 410.1022644042969, 337.8607177734375, 302.84625244140625, 505.6437072753906, 141.7156219482422]]",596.2284545898438,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.919902362999892
Separate,1,146,246,10,10 Actions,0.0,"[[0.6369696855545044, 415.46435546875, 343.1631774902344, 295.94073486328125, 510.9397888183594, 141.1905517578125]]",600.4465942382812,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.854242195000097
Separate,1,147,247,10,10 Actions,0.0,"[[0.6369696855545044, 420.3226013183594, 347.9034118652344, 290.8279113769531, 515.8007202148438, 145.82589721679688]]",603.9207763671875,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.74603321199993
Separate,1,148,248,10,10 Actions,0.0,"[[0.6369696855545044, 424.8078918457031, 351.216552734375, 285.7067565917969, 519.9127807617188, 141.0904083251953]]",607.090087890625,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.885732199000131
Separate,1,149,249,10,10 Actions,0.0,"[[0.6369696855545044, 428.9845275878906, 354.1286926269531, 280.5331726074219, 523.7772827148438, 135.83546447753906]]",610.6381225585938,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.826799618000223
Separate,1,150,250,10,10 Actions,0.0,"[[0.6369696855545044, 432.5427551269531, 355.41473388671875, 275.383544921875, 527.941650390625, 130.73573303222656]]",614.084716796875,5.49963288410814e-15,1.8792418241500854,1.8792418241500854,13.842005867999887
